id,age,gender,postal_code,traffic_source,avg_sequence_number,order_id,status,num_of_item,month_day
32656,17,M,94565,Search,5.0,40791,Shipped,1,12-13
33112,41,M,94565,Search,9.5,41410,Complete,1,03-26
33112,41,M,94565,Search,9.5,41411,Processing,1,12-10
33112,41,M,94565,Search,9.5,41412,Returned,4,07-06
33112,41,M,94565,Search,9.5,41413,Returned,2,07-08
37983,20,M,94565,Search,6.333333333333333,47472,Complete,1,05-17
37983,20,M,94565,Search,6.333333333333333,47473,Shipped,2,03-29
43460,61,M,94565,Search,5.0,54251,Processing,1,01-01
58613,52,F,94565,Facebook,6.0,73406,Cancelled,1,12-15
58613,52,F,94565,Facebook,6.0,73407,Shipped,2,09-30
58613,52,F,94565,Facebook,6.0,73408,Shipped,1,09-11
70482,32,F,94565,Search,8.8,88417,Cancelled,3,01-05
70482,32,F,94565,Search,8.8,88418,Shipped,2,08-30
82748,46,M,94565,Search,5.0,103622,Processing,1,09-26
82748,46,M,94565,Search,5.0,103623,Shipped,1,12-13
98945,41,M,94565,Search,7.0,123897,Complete,2,10-05
99068,64,F,94565,Search,5.0,124044,Complete,1,12-02
68060,24,F,94506,Search,6.0,85341,Complete,1,10-23
68060,24,F,94506,Search,6.0,85342,Shipped,1,01-27
68060,24,F,94506,Search,6.0,85343,Shipped,2,01-20
89365,50,M,94506,Search,7.0,111895,Cancelled,2,03-19
32695,46,F,94588,Email,7.0,40841,Shipped,2,11-22
92814,51,F,94588,Organic,10.0,116195,Processing,3,10-10
11186,17,M,95687,Search,5.0,13948,Processing,1,05-29
11186,17,M,95687,Search,5.0,13950,Processing,1,08-06
11186,17,M,95687,Search,5.0,13947,Shipped,1,10-31
11186,17,M,95687,Search,5.0,13949,Shipped,1,08-01
32043,70,M,95687,Search,5.0,40019,Complete,1,01-13
38112,24,F,95687,Search,8.777777777777779,47642,Complete,2,10-13
38112,24,F,95687,Search,8.777777777777779,47641,Shipped,1,11-20
38112,24,F,95687,Search,8.777777777777779,47643,Shipped,3,11-12
38112,24,F,95687,Search,8.777777777777779,47644,Shipped,3,12-26
48559,13,M,95687,Search,5.0,60745,Complete,1,11-06
53093,49,M,95687,Search,5.0,66460,Cancelled,1,01-05
58289,23,F,95687,Search,7.0,72992,Shipped,2,01-09
72761,68,M,95687,Search,11.4,91233,Processing,1,09-19
72761,68,M,95687,Search,11.4,91234,Returned,4,03-22
73053,25,M,95687,Organic,5.0,91615,Complete,1,01-02
79358,59,F,95687,Search,13.0,99405,Cancelled,4,01-04
90542,18,F,95687,Search,6.333333333333333,113377,Complete,1,01-14
90542,18,F,95687,Search,6.333333333333333,113376,Shipped,2,06-11
57751,41,F,95126,Search,5.0,72314,Shipped,1,07-13
93409,26,M,95126,Display,5.0,116946,Complete,1,03-29
93409,26,M,95126,Display,5.0,116947,Processing,1,12-29
10886,13,M,95124,Search,5.0,13547,Complete,1,09-16
23247,62,M,95124,Organic,5.0,29096,Shipped,1,01-10
40692,64,F,95124,Email,11.0,50789,Returned,4,12-04
40692,64,F,95124,Email,11.0,50790,Shipped,2,09-20
72620,35,F,95124,Organic,11.0,91059,Processing,4,10-31
72620,35,F,95124,Organic,11.0,91058,Shipped,2,10-28
32361,55,M,95032,Search,5.0,40412,Processing,1,12-28
32361,55,M,95032,Search,5.0,40411,Returned,1,01-05
58424,64,F,95032,Search,13.0,73160,Processing,4,09-01
18477,55,M,95128,Search,5.0,23151,Cancelled,1,11-11
19259,53,F,95128,Search,5.0,24124,Shipped,1,09-07
23755,37,M,95128,Search,5.0,29732,Complete,1,01-10
23755,37,M,95128,Search,5.0,29733,Shipped,1,05-10
58137,35,M,95128,Organic,5.0,72812,Complete,1,12-19
58137,35,M,95128,Organic,5.0,72813,Complete,1,07-22
59736,15,M,95128,Search,5.0,74848,Processing,1,01-03
78598,62,M,95128,Search,5.0,98497,Shipped,1,01-17
46645,28,F,95008,Search,8.75,58363,Cancelled,1,11-20
46645,28,F,95008,Search,8.75,58364,Processing,3,01-12
50956,60,F,95008,Facebook,7.0,63756,Complete,2,04-15
63448,62,M,95008,Search,5.0,79534,Complete,1,01-04
63448,62,M,95008,Search,5.0,79535,Complete,1,12-30
96189,25,F,95008,Facebook,8.75,120519,Complete,1,06-20
96189,25,F,95008,Facebook,8.75,120518,Shipped,3,03-08
11959,35,F,94521,Facebook,5.0,14929,Complete,1,11-14
22147,26,F,95117,Search,5.0,27708,Shipped,1,02-27
30745,58,M,95117,Search,5.0,38394,Complete,1,10-08
66019,70,F,95117,Search,5.0,82737,Cancelled,1,03-08
66019,70,F,95117,Search,5.0,82736,Returned,1,08-19
66019,70,F,95117,Search,5.0,82735,Shipped,1,11-18
39200,29,F,94538,Search,5.0,48968,Returned,1,01-13
39511,47,F,94538,Search,5.0,49362,Complete,1,01-06
39511,47,F,94538,Search,5.0,49361,Processing,1,07-01
47823,17,F,94538,Search,5.0,59863,Complete,1,01-22
56997,61,F,94538,Organic,7.0,71350,Complete,2,02-10
86475,54,F,95054,Search,5.0,108243,Complete,1,11-21
88898,65,F,95054,Search,8.75,111305,Complete,1,11-27
88898,65,F,95054,Search,8.75,111304,Shipped,3,06-09
11034,17,F,94583,Search,5.0,13745,Processing,1,07-21
37046,38,F,94583,Search,5.0,46295,Shipped,1,07-24
66347,13,F,94583,Search,10.0,83158,Complete,3,08-10
46201,40,M,94598,Organic,5.0,57757,Processing,1,08-24
76622,65,M,94598,Search,11.4,96009,Cancelled,1,08-25
76622,65,M,94598,Search,11.4,96010,Cancelled,4,11-12
88906,25,M,94598,Display,5.0,111317,Shipped,1,12-15
5563,58,F,95051,Search,5.0,6964,Cancelled,1,05-25
11363,29,F,95051,Search,5.0,14186,Shipped,1,04-19
39952,43,F,95051,Search,6.333333333333333,49890,Complete,2,06-16
39952,43,F,95051,Search,6.333333333333333,49889,Processing,1,11-17
42361,34,M,95051,Organic,7.0,52872,Processing,2,10-30
54345,45,M,95051,Search,6.333333333333333,68023,Complete,2,06-18
54345,45,M,95051,Search,6.333333333333333,68024,Complete,1,04-11
65638,58,M,95051,Search,5.0,82276,Complete,1,02-11
65638,58,M,95051,Search,5.0,82277,Processing,1,01-20
70446,38,M,95051,Search,5.0,88367,Complete,1,11-22
73724,45,M,95051,Search,5.0,92433,Shipped,1,08-14
95682,50,M,95051,Organic,5.0,119852,Processing,1,11-24
95682,50,M,95051,Organic,5.0,119853,Returned,1,06-18
95682,50,M,95051,Organic,5.0,119854,Shipped,1,12-19
6066,24,F,94536,Display,5.0,7625,Returned,1,04-30
9384,52,F,94536,Search,6.333333333333333,11717,Cancelled,1,01-02
9384,52,F,94536,Search,6.333333333333333,11716,Complete,1,10-25
9384,52,F,94536,Search,6.333333333333333,11718,Complete,2,01-28
9384,52,F,94536,Search,6.333333333333333,11715,Returned,2,03-16
28365,28,F,94536,Facebook,13.0,35418,Cancelled,4,01-12
33489,66,M,94536,Search,5.0,41889,Complete,1,04-04
90093,51,F,94536,Search,5.0,112768,Processing,1,11-16
94261,35,F,94536,Organic,6.333333333333333,117993,Cancelled,1,10-20
94261,35,F,94536,Organic,6.333333333333333,117994,Shipped,2,07-07
29202,63,F,95062,Search,5.0,36418,Cancelled,1,01-10
36197,53,F,95062,Search,6.333333333333333,45225,Cancelled,2,04-25
36197,53,F,95062,Search,6.333333333333333,45224,Complete,1,01-23
54094,68,F,95062,Search,5.0,67716,Processing,1,09-14
69209,58,F,95062,Search,7.0,86823,Shipped,2,10-30
74262,42,F,95062,Search,5.0,93092,Cancelled,1,02-18
74262,42,F,95062,Search,5.0,93093,Cancelled,1,05-13
74262,42,F,95062,Search,5.0,93091,Processing,1,10-14
43969,70,F,94526,Search,5.0,54899,Complete,1,07-10
43969,70,F,94526,Search,5.0,54900,Complete,1,10-31
43969,70,F,94526,Search,5.0,54901,Shipped,1,12-25
58110,37,M,95129,Search,5.0,72778,Shipped,1,08-16
84653,32,M,95129,Search,5.0,106012,Cancelled,1,02-24
10699,18,M,94533,Organic,6.333333333333333,13324,Processing,2,01-10
10699,18,M,94533,Organic,6.333333333333333,13325,Processing,1,06-26
20534,14,F,94533,Search,5.0,25744,Shipped,1,06-16
77154,60,F,94533,Search,5.0,96677,Shipped,1,05-02
86286,30,M,94533,Search,6.333333333333333,107992,Complete,2,06-03
86286,30,M,94533,Search,6.333333333333333,107991,Shipped,1,07-30
58751,44,F,95688,Display,5.0,73576,Processing,1,07-17
58751,44,F,95688,Display,5.0,73575,Shipped,1,01-25
49492,66,M,94518,Search,8.166666666666666,61928,Cancelled,3,04-16
49492,66,M,94518,Search,8.166666666666666,61927,Processing,2,04-20
49492,66,M,94518,Search,8.166666666666666,61926,Shipped,1,07-30
95341,17,M,94518,Organic,11.4,119421,Shipped,4,07-26
95341,17,M,94518,Organic,11.4,119422,Shipped,1,04-02
5539,57,F,94086,Search,5.0,6946,Complete,1,03-15
21673,56,F,94086,Search,5.0,27089,Complete,1,12-01
21673,56,F,94086,Search,5.0,27090,Processing,1,12-15
35471,32,F,94086,Display,5.0,44303,Complete,1,08-18
35471,32,F,94086,Display,5.0,44305,Complete,1,06-07
35471,32,F,94086,Display,5.0,44304,Processing,1,03-06
79418,59,M,94086,Search,8.8,99475,Complete,2,08-04
79418,59,M,94086,Search,8.8,99476,Complete,3,09-06
91004,25,F,94086,Search,5.0,113948,Shipped,1,05-02
55595,48,F,94560,Search,5.0,69576,Processing,1,11-18
15347,62,M,94520,Facebook,7.875,19279,Complete,3,11-12
15347,62,M,94520,Facebook,7.875,19280,Complete,1,08-14
15347,62,M,94520,Facebook,7.875,19277,Shipped,2,02-09
15347,62,M,94520,Facebook,7.875,19278,Shipped,2,06-20
74593,22,M,94520,Email,10.0,93525,Complete,3,08-10
22430,60,M,94087,Display,10.0,28048,Shipped,3,04-08
24270,21,F,94087,Search,5.0,30373,Shipped,1,04-30
63668,70,M,94087,Display,7.0,79802,Cancelled,2,05-12
63668,70,M,94087,Display,7.0,79803,Cancelled,2,09-04
69265,37,M,94087,Email,5.0,86898,Complete,1,11-03
69265,37,M,94087,Email,5.0,86897,Processing,1,12-21
30513,53,M,94587,Organic,10.0,38103,Shipped,3,03-07
30513,53,M,94587,Organic,10.0,38104,Shipped,3,07-19
44746,51,F,94587,Email,5.0,55860,Complete,1,10-12
87084,53,F,94587,Search,5.0,108973,Shipped,1,09-11
90215,19,M,94587,Search,7.0,112942,Processing,2,05-23
98528,14,M,94587,Search,10.333333333333334,123398,Cancelled,4,07-30
98528,14,M,94587,Search,10.333333333333334,123399,Shipped,1,09-16
98528,14,M,94587,Search,10.333333333333334,123400,Shipped,1,05-02
14262,67,M,95070,Search,6.333333333333333,17907,Cancelled,1,03-15
14262,67,M,95070,Search,6.333333333333333,17906,Complete,2,08-31
14262,67,M,95070,Search,6.333333333333333,17905,Returned,2,12-27
14262,67,M,95070,Search,6.333333333333333,17908,Shipped,1,06-17
50522,16,F,95070,Search,5.0,63184,Cancelled,1,02-02
53210,45,F,95070,Search,5.0,66602,Shipped,1,11-09
71320,13,F,95070,Search,7.0,89485,Shipped,2,06-05
78081,45,F,95070,Search,5.0,97844,Complete,1,01-10
78081,45,F,95070,Search,5.0,97843,Shipped,1,08-22
37473,30,F,94544,Search,6.333333333333333,46835,Shipped,2,08-01
37473,30,F,94544,Search,6.333333333333333,46836,Shipped,1,05-23
80279,30,F,94544,Search,7.0,100556,Complete,2,10-04
91816,13,F,94544,Search,11.4,114950,Returned,4,12-04
91816,13,F,94544,Search,11.4,114949,Shipped,1,05-19
93515,67,M,94544,Search,7.0,117050,Complete,2,12-13
14912,27,M,94043,Display,5.0,18732,Complete,1,05-23
40041,67,F,94043,Search,5.0,49990,Shipped,1,04-07
44222,57,M,94043,Search,5.0,55203,Returned,1,04-18
73333,33,F,94043,Organic,6.333333333333333,91961,Complete,2,09-04
73333,33,F,94043,Organic,6.333333333333333,91960,Shipped,1,06-12
7435,49,F,94523,Facebook,5.0,9314,Processing,1,10-09
7435,49,F,94523,Facebook,5.0,9312,Shipped,1,08-17
7435,49,F,94523,Facebook,5.0,9313,Shipped,1,10-31
19806,38,M,94523,Organic,5.0,24847,Complete,1,11-03
27632,65,F,94523,Search,5.0,34498,Complete,1,04-03
35237,38,M,94523,Organic,5.0,44023,Cancelled,1,12-23
60654,65,F,94523,Search,8.75,76037,Processing,1,10-22
60654,65,F,94523,Search,8.75,76038,Processing,3,07-25
82544,13,F,94523,Search,5.0,103377,Complete,1,10-27
88901,30,M,94523,Search,5.0,111310,Shipped,1,02-08
95660,44,F,94523,Search,10.0,119830,Shipped,3,12-16
34197,33,F,95014,Organic,5.0,42756,Cancelled,1,01-23
34197,33,F,95014,Organic,5.0,42757,Processing,1,10-26
51049,44,M,95014,Search,5.0,63880,Complete,1,07-05
51049,44,M,95014,Search,5.0,63879,Processing,1,09-08
52425,56,M,95014,Search,7.0,65626,Cancelled,2,07-18
98069,19,M,95014,Search,5.0,122843,Complete,1,10-07
33683,40,F,94546,Search,6.333333333333333,42141,Returned,1,02-06
33683,40,F,94546,Search,6.333333333333333,42142,Shipped,2,06-06
87584,52,M,94546,Search,5.0,109636,Processing,1,07-03
87584,52,M,94546,Search,5.0,109637,Processing,1,07-15
96362,39,F,94546,Organic,5.0,120730,Cancelled,1,04-25
96362,39,F,94546,Organic,5.0,120732,Processing,1,08-21
96362,39,F,94546,Organic,5.0,120731,Shipped,1,03-04
96362,39,F,94546,Organic,5.0,120733,Shipped,1,08-15
11716,45,F,94555,Search,7.0,14647,Shipped,2,12-09
11716,45,F,94555,Search,7.0,14648,Shipped,2,10-22
9149,12,F,94541,Search,7.0,11414,Processing,2,11-09
20506,38,M,94541,Organic,5.0,25705,Cancelled,1,01-02
25800,25,M,94541,Search,5.0,32225,Shipped,1,07-20
34395,16,F,94541,Display,13.0,43000,Processing,4,10-12
74925,19,M,94541,Search,5.0,93928,Complete,1,09-09
95100,50,F,94541,Search,5.0,119097,Processing,1,03-18
95100,50,F,94541,Search,5.0,119098,Processing,1,05-12
9732,62,M,95060,Search,5.0,12124,Processing,1,05-16
57397,38,F,95060,Organic,5.0,71858,Complete,1,11-28
57397,38,F,95060,Organic,5.0,71859,Complete,1,12-12
75764,50,M,95060,Search,6.333333333333333,94952,Complete,2,02-24
75764,50,M,95060,Search,6.333333333333333,94953,Complete,1,08-13
78545,66,F,95060,Search,5.0,98427,Cancelled,1,11-05
12757,15,M,94534,Search,11.4,15959,Cancelled,1,04-02
12757,15,M,94534,Search,11.4,15960,Processing,4,08-13
16667,22,F,94534,Organic,5.0,20921,Processing,1,04-07
18456,54,F,94534,Search,6.333333333333333,23126,Returned,2,09-30
18456,54,F,94534,Search,6.333333333333333,23127,Shipped,1,10-09
32810,37,F,94534,Search,5.0,40993,Complete,1,10-20
53021,23,F,94534,Facebook,5.0,66365,Shipped,1,12-27
60532,56,M,94534,Search,7.0,75887,Complete,2,09-24
62259,33,F,94534,Search,6.0,78037,Complete,1,01-02
62259,33,F,94534,Search,6.0,78038,Complete,2,10-29
62259,33,F,94534,Search,6.0,78039,Processing,1,12-22
86850,50,M,94534,Search,6.333333333333333,108700,Complete,1,08-25
86850,50,M,94534,Search,6.333333333333333,108699,Returned,2,12-08
96716,51,F,94534,Search,7.0,121171,Shipped,2,06-21
25136,13,F,94303,Search,6.333333333333333,31406,Shipped,2,11-11
25136,13,F,94303,Search,6.333333333333333,31407,Shipped,1,08-26
28069,47,M,94303,Search,5.0,35044,Shipped,1,11-19
53834,22,F,94303,Search,5.0,67400,Complete,1,12-01
81701,40,F,94303,Search,5.0,102318,Cancelled,1,07-08
25967,55,F,94549,Search,7.0,32436,Complete,2,08-14
60019,30,M,94549,Search,7.0,75216,Complete,2,08-10
88518,69,M,94549,Email,5.0,110813,Complete,1,03-30
88518,69,M,94549,Email,5.0,110812,Returned,1,02-01
18702,21,F,94545,Display,5.0,23412,Shipped,1,03-12
43005,34,F,94545,Search,5.0,53680,Cancelled,1,08-04
43005,34,F,94545,Search,5.0,53682,Complete,1,03-01
43005,34,F,94545,Search,5.0,53681,Processing,1,01-22
43005,34,F,94545,Search,5.0,53679,Shipped,1,05-29
82378,70,M,94545,Search,5.0,103154,Complete,1,03-09
13203,36,M,94510,Email,7.0,16556,Shipped,2,07-07
19780,27,F,94510,Organic,7.0,24810,Complete,2,10-05
63524,12,M,94510,Search,7.0,79611,Shipped,2,09-19
83407,24,F,94510,Organic,5.0,104444,Cancelled,1,05-30
83407,24,F,94510,Organic,5.0,104443,Shipped,1,05-29
76998,53,F,94578,Search,5.0,96490,Processing,1,01-10
76998,53,F,94578,Search,5.0,96491,Shipped,1,01-06
69118,23,M,94306,Search,8.75,86702,Shipped,1,03-06
69118,23,M,94306,Search,8.75,86703,Shipped,3,05-19
59565,22,M,94553,Organic,6.333333333333333,74618,Shipped,1,07-29
59565,22,M,94553,Organic,6.333333333333333,74619,Shipped,2,04-24
73652,40,M,94553,Organic,5.0,92349,Shipped,1,07-07
73652,40,M,94553,Organic,5.0,92350,Shipped,1,10-20
83310,28,F,94553,Email,10.0,104329,Processing,3,08-03
85321,38,F,94553,Facebook,5.0,106792,Shipped,1,10-22
19031,24,M,94605,Facebook,5.0,23828,Cancelled,1,12-20
28545,58,M,94605,Search,5.0,35632,Cancelled,1,09-25
67350,67,F,94619,Search,5.0,84437,Complete,1,08-08
72685,19,F,94619,Search,5.0,91136,Complete,1,08-16
85947,66,F,94619,Search,7.0,107570,Complete,2,10-17
39486,55,M,94577,Search,6.333333333333333,49329,Shipped,2,11-15
39486,55,M,94577,Search,6.333333333333333,49330,Shipped,1,07-17
40969,56,M,94577,Search,5.0,51152,Cancelled,1,01-08
70324,39,M,94577,Search,13.0,88214,Complete,4,09-30
40668,27,M,94025,Search,6.333333333333333,50756,Complete,1,12-30
40668,27,M,94025,Search,6.333333333333333,50757,Processing,2,12-04
32702,20,F,94603,Search,7.0,40849,Shipped,2,06-06
66865,22,M,94603,Search,5.0,83820,Shipped,1,01-06
1254,62,M,94591,Search,5.0,1565,Complete,1,03-05
58163,36,M,94591,Search,7.0,72849,Processing,2,12-22
63472,43,M,94591,Facebook,5.0,79562,Processing,1,10-20
73905,18,F,94591,Search,5.0,92654,Complete,1,03-14
13043,28,F,94602,Search,5.0,16353,Complete,1,03-20
24143,60,M,94602,Facebook,13.0,30221,Shipped,4,05-02
43919,33,M,94602,Search,5.0,54834,Shipped,1,08-01
55524,29,F,94602,Search,5.0,69483,Shipped,1,11-10
55524,29,F,94602,Search,5.0,69484,Shipped,1,10-31
61077,56,M,94602,Search,10.142857142857142,76541,Cancelled,2,08-12
61077,56,M,94602,Search,10.142857142857142,76540,Processing,1,05-06
61077,56,M,94602,Search,10.142857142857142,76542,Processing,4,04-07
91967,50,M,94602,Search,5.0,115140,Processing,1,01-15
1391,32,M,94063,Email,5.0,1727,Processing,1,08-03
1391,32,M,94063,Email,5.0,1726,Shipped,1,06-21
2320,27,F,94063,Email,13.0,2881,Returned,4,05-28
14393,29,F,94063,Search,5.0,18072,Complete,1,10-07
14393,29,F,94063,Search,5.0,18071,Returned,1,06-30
25431,47,F,94063,Search,5.0,31779,Cancelled,1,06-15
44785,45,F,94063,Search,5.0,55915,Cancelled,1,08-18
52810,58,M,94063,Search,5.0,66114,Complete,1,10-04
62814,28,F,94063,Organic,5.0,78750,Cancelled,1,05-19
62814,28,F,94063,Organic,5.0,78751,Processing,1,12-08
722,17,F,94611,Organic,5.0,897,Complete,1,01-04
722,17,F,94611,Organic,5.0,896,Returned,1,01-05
21027,47,F,94611,Search,5.0,26325,Complete,1,09-16
21027,47,F,94611,Search,5.0,26326,Complete,1,09-06
21027,47,F,94611,Search,5.0,26327,Shipped,1,11-02
21027,47,F,94611,Search,5.0,26328,Shipped,1,07-15
24163,31,F,94611,Search,7.0,30253,Complete,2,12-11
59486,16,F,94611,Search,5.0,74500,Returned,1,03-27
93805,43,F,94611,Search,5.0,117407,Shipped,1,09-23
2784,28,M,94621,Search,5.0,3497,Processing,1,12-05
2784,28,M,94621,Search,5.0,3496,Shipped,1,08-23
14680,62,F,94621,Organic,5.0,18446,Shipped,1,07-27
762,65,M,94601,Search,5.0,950,Cancelled,1,02-13
762,65,M,94601,Search,5.0,951,Cancelled,1,09-24
38536,54,F,94601,Organic,5.0,48169,Shipped,1,04-21
46565,51,F,94601,Search,5.0,58244,Cancelled,1,09-23
75433,67,M,94601,Search,5.0,94533,Complete,1,06-30
75433,67,M,94601,Search,5.0,94532,Shipped,1,05-07
77671,68,F,94601,Search,13.0,97332,Cancelled,4,03-22
13432,52,F,96003,Search,6.333333333333333,16846,Returned,1,10-04
13432,52,F,96003,Search,6.333333333333333,16847,Shipped,2,08-03
8264,45,M,94061,Search,6.333333333333333,10374,Cancelled,2,12-12
8264,45,M,94061,Search,6.333333333333333,10373,Returned,1,11-29
13509,35,F,94061,Search,5.0,16947,Shipped,1,12-03
79747,60,F,94061,Search,5.0,99896,Shipped,1,09-07
24664,27,M,94606,Search,6.333333333333333,30829,Complete,2,04-24
24664,27,M,94606,Search,6.333333333333333,30830,Complete,1,11-05
58932,53,F,94606,Search,5.0,73814,Complete,1,07-03
90311,34,M,94606,Search,5.0,113072,Complete,1,04-20
4118,27,F,94590,Search,7.714285714285714,5197,Complete,3,09-04
4118,27,F,94590,Search,7.714285714285714,5199,Complete,1,09-05
4118,27,F,94590,Search,7.714285714285714,5200,Processing,1,02-14
4118,27,F,94590,Search,7.714285714285714,5198,Returned,2,02-24
20856,35,M,94590,Search,7.0,26122,Processing,2,12-14
73153,36,M,94590,Search,5.0,91733,Shipped,1,11-23
34731,33,M,96007,Search,6.0,43403,Complete,2,05-25
34731,33,M,96007,Search,6.0,43402,Returned,1,02-22
34731,33,M,96007,Search,6.0,43401,Shipped,1,10-17
1509,37,F,94547,Search,5.0,1856,Shipped,1,12-23
4325,54,M,94547,Display,5.0,5475,Returned,1,07-26
66361,58,F,94547,Organic,5.0,83175,Cancelled,1,11-07
66361,58,F,94547,Organic,5.0,83176,Complete,1,12-25
44286,37,M,94404,Search,5.0,55292,Complete,1,07-24
44286,37,M,94404,Search,5.0,55293,Complete,1,10-06
85624,70,M,94404,Search,5.0,107169,Shipped,1,11-22
5634,16,F,94070,Search,7.0,7063,Complete,2,05-03
30977,40,M,94070,Organic,5.0,38684,Processing,1,03-01
30977,40,M,94070,Organic,5.0,38685,Returned,1,01-02
89764,15,F,94070,Search,5.0,112387,Processing,1,05-16
26308,42,M,94803,Organic,5.0,32857,Processing,1,08-24
26308,42,M,94803,Organic,5.0,32858,Shipped,1,07-21
34419,33,F,94803,Search,5.0,43033,Complete,1,05-13
60707,69,M,94803,Facebook,5.0,76098,Complete,1,01-07
32876,68,M,94589,Organic,13.0,41078,Complete,4,04-04
34872,67,F,94589,Organic,5.0,43571,Complete,1,06-12
63798,44,F,94589,Organic,5.0,79972,Shipped,1,05-20
2559,54,M,94558,Search,5.0,3196,Shipped,1,08-03
9769,16,F,94558,Search,5.0,12180,Complete,1,09-09
16414,33,F,94558,Search,5.0,20578,Cancelled,1,01-03
20017,67,M,94558,Search,5.0,25122,Shipped,1,06-03
75412,68,F,94558,Search,7.5,94499,Cancelled,1,04-01
75412,68,F,94558,Search,7.5,94500,Shipped,3,07-27
75412,68,F,94558,Search,7.5,94501,Shipped,1,07-24
75412,68,F,94558,Search,7.5,94502,Shipped,1,07-14
83094,24,F,94558,Search,7.0,104048,Processing,2,11-27
97644,33,F,94558,Search,5.0,122323,Processing,1,08-19
18179,29,M,94501,Organic,5.0,22764,Processing,1,10-24
27107,37,M,94501,Search,5.0,33832,Shipped,1,04-30
28156,21,M,94501,Search,10.0,35163,Processing,3,08-20
47653,15,M,94501,Organic,6.333333333333333,59669,Processing,1,02-14
47653,15,M,94501,Organic,6.333333333333333,59670,Processing,2,02-22
50426,63,M,94501,Organic,5.0,63080,Cancelled,1,07-27
50426,63,M,94501,Organic,5.0,63079,Complete,1,03-15
50426,63,M,94501,Organic,5.0,63081,Shipped,1,07-17
89491,61,F,94501,Search,5.0,112040,Shipped,1,09-06
92178,36,F,94501,Search,5.0,115392,Returned,1,11-12
2158,28,M,94608,Organic,5.0,2692,Returned,1,06-23
32950,67,F,94608,Organic,13.0,41184,Processing,4,05-17
50066,29,M,94608,Search,7.0,62629,Processing,2,09-19
78327,54,F,94608,Search,5.0,98145,Shipped,1,03-26
90130,49,F,94530,Search,5.0,112824,Complete,1,09-13
56317,52,F,94607,Search,10.0,70502,Shipped,3,05-29
544,16,M,94403,Search,5.0,684,Processing,1,07-24
1516,21,M,94403,Search,7.0,1866,Complete,2,03-03
1516,21,M,94403,Search,7.0,1867,Shipped,2,11-03
